LineId,Time,EventId,Level,EventTemplate,Content,Component,Date,Node,LogSource
884,2005-07-13-19.38.27.805883,E67,INFO,generating core.<*>,generating core.8374,KERNEL,2005.07.13,R35-M1-NE-C:J09-U11,BGL
885,2005-07-13-19.39.17.229626,E67,INFO,generating core.<*>,generating core.15966,KERNEL,2005.07.13,R20-M0-N0-C:J06-U11,BGL
886,2005-07-13-19.45.00.645776,E67,INFO,generating core.<*>,generating core.7855,KERNEL,2005.07.13,R00-M1-N2-C:J02-U11,BGL
887,2005-07-13-19.45.38.909318,E67,INFO,generating core.<*>,generating core.2296,KERNEL,2005.07.13,R05-M1-N7-C:J15-U11,BGL
888,2005-07-13-19.45.41.015068,E67,INFO,generating core.<*>,generating core.1103,KERNEL,2005.07.13,R05-M0-NE-C:J04-U11,BGL
889,2005-07-13-19.46.09.666973,E67,INFO,generating core.<*>,generating core.2010,KERNEL,2005.07.13,R05-M0-N9-C:J07-U11,BGL
890,2005-07-13-19.46.26.896284,E67,INFO,generating core.<*>,generating core.3181,KERNEL,2005.07.13,R04-M1-N6-C:J12-U11,BGL
891,2005-07-13-20.14.27.766914,E67,INFO,generating core.<*>,generating core.32010,KERNEL,2005.07.13,R26-M0-N9-C:J08-U01,BGL
892,2005-07-13-20.15.09.106661,E67,INFO,generating core.<*>,generating core.9651,KERNEL,2005.07.13,R33-M1-ND-C:J05-U11,BGL
893,2005-07-13-20.15.15.724512,E67,INFO,generating core.<*>,generating core.10057,KERNEL,2005.07.13,R27-M0-N5-C:J10-U01,BGL
894,2005-07-13-20.15.26.655051,E67,INFO,generating core.<*>,generating core.5939,KERNEL,2005.07.13,R37-M0-ND-C:J03-U11,BGL
895,2005-07-13-20.17.02.167067,E67,INFO,generating core.<*>,generating core.12984,KERNEL,2005.07.13,R24-M0-NF-C:J15-U11,BGL
896,2005-07-13-20.17.08.205986,E67,INFO,generating core.<*>,generating core.17467,KERNEL,2005.07.13,R20-M1-ND-C:J05-U11,BGL
897,2005-07-13-20.18.29.526143,E67,INFO,generating core.<*>,generating core.29367,KERNEL,2005.07.13,R34-M1-NE-C:J03-U11,BGL
898,2005-07-13-20.18.31.598175,E67,INFO,generating core.<*>,generating core.14852,KERNEL,2005.07.13,R30-M1-NA-C:J14-U01,BGL
899,2005-07-13-20.19.01.767232,E67,INFO,generating core.<*>,generating core.4862,KERNEL,2005.07.13,R25-M1-N6-C:J07-U11,BGL
900,2005-07-13-20.19.17.435123,E67,INFO,generating core.<*>,generating core.27323,KERNEL,2005.07.13,R25-M0-NB-C:J03-U11,BGL
901,2005-07-13-20.19.36.355702,E67,INFO,generating core.<*>,generating core.26646,KERNEL,2005.07.13,R31-M1-NA-C:J08-U11,BGL
902,2005-07-13-20.23.10.257361,E67,INFO,generating core.<*>,generating core.5428,KERNEL,2005.07.13,R37-M0-NC-C:J17-U11,BGL
903,2005-07-13-20.23.30.263483,E67,INFO,generating core.<*>,generating core.12212,KERNEL,2005.07.13,R33-M1-N8-C:J15-U11,BGL
904,2005-07-13-20.23.45.306783,E67,INFO,generating core.<*>,generating core.3343,KERNEL,2005.07.13,R26-M1-N8-C:J04-U01,BGL
905,2005-07-13-20.24.43.430319,E67,INFO,generating core.<*>,generating core.19942,KERNEL,2005.07.13,R32-M0-N0-C:J09-U01,BGL
906,2005-07-13-20.25.18.627085,E67,INFO,generating core.<*>,generating core.18324,KERNEL,2005.07.13,R32-M0-NC-C:J14-U11,BGL
907,2005-07-13-20.25.26.300247,E67,INFO,generating core.<*>,generating core.3510,KERNEL,2005.07.13,R32-M0-N8-C:J09-U11,BGL
908,2005-07-13-20.30.49.413470,E67,INFO,generating core.<*>,generating core.17851,KERNEL,2005.07.13,R22-M1-ND-C:J05-U11,BGL
909,2005-07-13-20.31.40.606506,E67,INFO,generating core.<*>,generating core.30632,KERNEL,2005.07.13,R22-M0-ND-C:J15-U01,BGL
910,2005-07-13-20.32.08.455087,E67,INFO,generating core.<*>,generating core.26735,KERNEL,2005.07.13,R21-M0-N2-C:J05-U01,BGL
911,2005-07-13-20.33.38.333720,E67,INFO,generating core.<*>,generating core.18689,KERNEL,2005.07.13,R36-M0-NB-C:J12-U01,BGL
912,2005-07-13-20.33.47.220912,E67,INFO,generating core.<*>,generating core.27698,KERNEL,2005.07.13,R31-M1-N9-C:J09-U11,BGL
913,2005-07-13-20.34.14.390511,E67,INFO,generating core.<*>,generating core.10645,KERNEL,2005.07.13,R33-M1-NA-C:J12-U11,BGL
914,2005-07-13-20.35.04.592115,E67,INFO,generating core.<*>,generating core.5009,KERNEL,2005.07.13,R33-M0-NF-C:J10-U11,BGL
915,2005-07-13-20.36.12.659925,E67,INFO,generating core.<*>,generating core.5785,KERNEL,2005.07.13,R25-M1-ND-C:J10-U11,BGL
916,2005-07-13-20.37.00.827496,E67,INFO,generating core.<*>,generating core.4505,KERNEL,2005.07.13,R23-M1-NF-C:J12-U11,BGL
917,2005-07-13-20.37.11.588497,E67,INFO,generating core.<*>,generating core.27577,KERNEL,2005.07.13,R23-M0-NB-C:J11-U11,BGL
918,2005-07-13-20.37.42.283997,E67,INFO,generating core.<*>,generating core.32755,KERNEL,2005.07.13,R32-M1-N1-C:J03-U11,BGL
919,2005-07-13-20.38.02.068017,E67,INFO,generating core.<*>,generating core.30675,KERNEL,2005.07.13,R32-M1-N5-C:J02-U11,BGL
920,2005-07-13-20.38.26.141724,E67,INFO,generating core.<*>,generating core.11493,KERNEL,2005.07.13,R35-M1-N0-C:J13-U01,BGL
921,2005-07-13-20.38.57.050498,E67,INFO,generating core.<*>,generating core.5671,KERNEL,2005.07.13,R31-M0-NC-C:J03-U01,BGL
922,2005-07-13-20.39.11.473210,E67,INFO,generating core.<*>,generating core.27926,KERNEL,2005.07.13,R37-M1-N8-C:J08-U11,BGL
923,2005-07-13-20.39.40.465411,E67,INFO,generating core.<*>,generating core.15967,KERNEL,2005.07.13,R20-M0-N0-C:J02-U11,BGL
924,2005-07-13-20.39.56.708943,E67,INFO,generating core.<*>,generating core.24172,KERNEL,2005.07.13,R21-M1-N0-C:J15-U01,BGL
925,2005-07-13-20.40.12.834348,E67,INFO,generating core.<*>,generating core.29732,KERNEL,2005.07.13,R30-M1-NC-C:J17-U01,BGL
926,2005-07-13-20.40.48.847134,E67,INFO,generating core.<*>,generating core.17526,KERNEL,2005.07.13,R30-M0-N4-C:J09-U11,BGL
927,2005-07-13-20.58.54.994815,E67,INFO,generating core.<*>,generating core.19481,KERNEL,2005.07.13,R20-M1-N9-C:J12-U11,BGL
928,2005-07-13-20.59.05.561390,E67,INFO,generating core.<*>,generating core.23873,KERNEL,2005.07.13,R37-M0-N1-C:J12-U01,BGL
929,2005-07-13-20.59.40.239374,E67,INFO,generating core.<*>,generating core.14603,KERNEL,2005.07.13,R26-M0-NB-C:J04-U01,BGL
930,2005-07-13-21.00.55.502877,E67,INFO,generating core.<*>,generating core.15737,KERNEL,2005.07.13,R26-M0-N1-C:J13-U11,BGL
931,2005-07-13-21.03.37.422278,E67,INFO,generating core.<*>,generating core.23119,KERNEL,2005.07.13,R21-M1-N2-C:J02-U01,BGL
932,2005-07-13-21.03.44.525664,E67,INFO,generating core.<*>,generating core.14824,KERNEL,2005.07.13,R22-M0-N3-C:J17-U01,BGL
933,2005-07-13-21.04.13.288105,E67,INFO,generating core.<*>,generating core.15648,KERNEL,2005.07.13,R36-M1-N9-C:J17-U01,BGL
934,2005-07-13-21.04.16.708949,E67,INFO,generating core.<*>,generating core.7156,KERNEL,2005.07.13,R33-M0-N2-C:J15-U11,BGL
935,2005-07-13-21.05.15.201453,E67,INFO,generating core.<*>,generating core.22967,KERNEL,2005.07.13,R33-M0-NA-C:J05-U11,BGL
936,2005-07-13-21.05.27.499424,E67,INFO,generating core.<*>,generating core.3980,KERNEL,2005.07.13,R06-M1-N8-C:J16-U11,BGL
937,2005-07-13-21.05.46.397052,E67,INFO,generating core.<*>,generating core.11473,KERNEL,2005.07.13,R35-M1-N1-C:J12-U11,BGL
938,2005-07-13-21.05.53.702684,E67,INFO,generating core.<*>,generating core.13043,KERNEL,2005.07.13,R34-M1-N7-C:J03-U11,BGL
939,2005-07-13-21.06.10.081119,E67,INFO,generating core.<*>,generating core.28011,KERNEL,2005.07.13,R27-M0-N1-C:J05-U01,BGL
940,2005-07-13-21.06.11.111463,E67,INFO,generating core.<*>,generating core.27197,KERNEL,2005.07.13,R21-M0-NA-C:J11-U11,BGL
941,2005-07-13-21.06.14.855951,E67,INFO,generating core.<*>,generating core.27704,KERNEL,2005.07.13,R21-M0-N9-C:J17-U11,BGL
942,2005-07-13-21.06.41.876909,E67,INFO,generating core.<*>,generating core.9337,KERNEL,2005.07.13,R21-M0-N5-C:J13-U11,BGL
943,2005-07-13-21.07.02.007176,E67,INFO,generating core.<*>,generating core.22886,KERNEL,2005.07.13,R37-M0-N2-C:J09-U01,BGL
944,2005-07-13-21.08.58.817169,E67,INFO,generating core.<*>,generating core.22325,KERNEL,2005.07.13,R37-M0-NC-C:J11-U11,BGL
945,2005-07-13-21.10.48.693447,E67,INFO,generating core.<*>,generating core.23998,KERNEL,2005.07.13,R23-M1-N8-C:J09-U11,BGL
946,2005-07-14-16.20.22.672549,E24,FATAL,ciod: Error creating node map from file <*>: Permission denied,ciod: Error creating node map from file /home/pakin1/sweep3d-2.2b/results/random1-8x32x32x2.map: Permission denied,APP,2005.07.14,R01-M0-N0-I:J18-U11,BGL
947,2005-07-14-23.18.19.684786,E42,INFO,ciod: Z coordinate <*> exceeds physical dimension <*> at line <*> of node map file /<*>,ciod: Z coordinate 32 exceeds physical dimension 32 at line 33 of node map file /p/gb2/pakin1/contention-32768cpes-torus/xyzt-1x1x32768x1.map,KERNEL,2005.07.14,R23-M0-N0-I:J18-U01,BGL
948,2005-07-15-08.41.01.843236,E67,INFO,generating core.<*>,generating core.4615,KERNEL,2005.07.15,R00-M0-NA-C:J04-U01,BGL
949,2005-07-15-08.41.10.966443,E67,INFO,generating core.<*>,generating core.1682,KERNEL,2005.07.15,R01-M0-NB-C:J07-U01,BGL
950,2005-07-15-08.41.15.738617,E67,INFO,generating core.<*>,generating core.896,KERNEL,2005.07.15,R00-M0-N9-C:J14-U01,BGL
951,2005-07-15-08.41.55.151875,E67,INFO,generating core.<*>,generating core.4675,KERNEL,2005.07.15,R04-M0-NB-C:J04-U01,BGL
952,2005-07-15-08.42.04.042901,E67,INFO,generating core.<*>,generating core.84,KERNEL,2005.07.15,R04-M0-NE-C:J17-U01,BGL
953,2005-07-15-11.14.31.993348,E67,INFO,generating core.<*>,generating core.1227,KERNEL,2005.07.15,R07-M1-ND-C:J02-U11,BGL
954,2005-07-15-20.30.59.176883,E2,INFO,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>","1 ddr errors(s) detected and corrected on rank 0, symbol 33, bit 7",KERNEL,2005.07.15,R33-M0-N6-C:J13-U11,BGL
955,2005-07-15-23.03.26.814988,E67,INFO,generating core.<*>,generating core.59955,KERNEL,2005.07.15,R36-M1-ND-C:J04-U11,BGL
956,2005-07-15-23.04.46.601583,E67,INFO,generating core.<*>,generating core.38143,KERNEL,2005.07.15,R20-M1-N2-C:J03-U11,BGL
957,2005-07-15-23.05.13.065015,E67,INFO,generating core.<*>,generating core.41718,KERNEL,2005.07.15,R37-M0-N6-C:J09-U11,BGL
958,2005-07-15-23.08.45.113982,E67,INFO,generating core.<*>,generating core.29431,KERNEL,2005.07.15,R36-M1-N2-C:J05-U11,BGL
959,2005-07-15-23.08.49.027626,E67,INFO,generating core.<*>,generating core.33399,KERNEL,2005.07.15,R36-M0-NE-C:J05-U11,BGL
960,2005-07-15-23.09.04.924538,E67,INFO,generating core.<*>,generating core.11379,KERNEL,2005.07.15,R31-M0-ND-C:J03-U11,BGL
961,2005-07-15-23.09.24.725815,E67,INFO,generating core.<*>,generating core.36339,KERNEL,2005.07.15,R34-M0-N5-C:J03-U11,BGL
962,2005-07-15-23.10.52.087816,E67,INFO,generating core.<*>,generating core.42833,KERNEL,2005.07.15,R33-M0-NF-C:J11-U01,BGL
963,2005-07-15-23.11.03.449718,E67,INFO,generating core.<*>,generating core.20595,KERNEL,2005.07.15,R31-M1-NB-C:J05-U11,BGL
964,2005-07-15-23.11.48.831797,E67,INFO,generating core.<*>,generating core.17560,KERNEL,2005.07.15,R21-M0-N7-C:J14-U01,BGL
965,2005-07-15-23.11.54.188138,E67,INFO,generating core.<*>,generating core.17212,KERNEL,2005.07.15,R23-M0-NE-C:J16-U11,BGL
966,2005-07-15-23.27.26.925798,E67,INFO,generating core.<*>,generating core.26131,KERNEL,2005.07.15,R36-M1-NF-C:J02-U01,BGL
967,2005-07-15-23.29.02.491468,E67,INFO,generating core.<*>,generating core.45777,KERNEL,2005.07.15,R37-M0-N3-C:J13-U01,BGL
968,2005-07-15-23.31.19.487402,E67,INFO,generating core.<*>,generating core.62940,KERNEL,2005.07.15,R24-M0-N2-C:J15-U01,BGL
969,2005-07-15-23.31.36.540561,E67,INFO,generating core.<*>,generating core.27867,KERNEL,2005.07.15,R20-M0-N5-C:J03-U01,BGL
970,2005-07-15-23.32.12.622085,E67,INFO,generating core.<*>,generating core.21016,KERNEL,2005.07.15,R27-M0-NB-C:J16-U01,BGL
971,2005-07-15-23.33.14.550781,E67,INFO,generating core.<*>,generating core.465,KERNEL,2005.07.15,R34-M0-N7-C:J13-U01,BGL
972,2005-07-15-23.35.54.639346,E67,INFO,generating core.<*>,generating core.55352,KERNEL,2005.07.15,R21-M0-N9-C:J16-U11,BGL
973,2005-07-15-23.36.38.092419,E67,INFO,generating core.<*>,generating core.44723,KERNEL,2005.07.15,R37-M0-N5-C:J02-U11,BGL
974,2005-07-15-23.38.31.246747,E67,INFO,generating core.<*>,generating core.36787,KERNEL,2005.07.15,R32-M0-N5-C:J02-U11,BGL
975,2005-07-15-23.39.28.079463,E67,INFO,generating core.<*>,generating core.29903,KERNEL,2005.07.15,R10-M0-N2-C:J03-U01,BGL
976,2005-07-15-23.39.36.355775,E67,INFO,generating core.<*>,generating core.33706,KERNEL,2005.07.15,R12-M1-N7-C:J08-U11,BGL
977,2005-07-15-23.40.41.176362,E67,INFO,generating core.<*>,generating core.8879,KERNEL,2005.07.15,R17-M1-N6-C:J04-U11,BGL
978,2005-07-15-23.40.47.857118,E67,INFO,generating core.<*>,generating core.50505,KERNEL,2005.07.15,R15-M0-NF-C:J11-U01,BGL
979,2005-07-15-23.41.02.923439,E67,INFO,generating core.<*>,generating core.29899,KERNEL,2005.07.15,R10-M0-N3-C:J03-U01,BGL
980,2005-07-15-23.41.20.270704,E67,INFO,generating core.<*>,generating core.46536,KERNEL,2005.07.15,R15-M1-N3-C:J15-U01,BGL
981,2005-07-15-23.45.35.927063,E67,INFO,generating core.<*>,generating core.50988,KERNEL,2005.07.15,R13-M0-NE-C:J14-U11,BGL
982,2005-07-15-23.46.05.574350,E67,INFO,generating core.<*>,generating core.22273,KERNEL,2005.07.15,R03-M1-NB-C:J10-U01,BGL
983,2005-07-15-23.46.22.277125,E67,INFO,generating core.<*>,generating core.46157,KERNEL,2005.07.15,R11-M1-NA-C:J11-U01,BGL
984,2005-07-15-23.47.40.002166,E67,INFO,generating core.<*>,generating core.59042,KERNEL,2005.07.15,R06-M1-N7-C:J06-U11,BGL
985,2005-07-15-23.49.02.062268,E67,INFO,generating core.<*>,generating core.29543,KERNEL,2005.07.15,R02-M1-NA-C:J05-U11,BGL
986,2005-07-15-23.49.30.116304,E67,INFO,generating core.<*>,generating core.22119,KERNEL,2005.07.15,R07-M1-NA-C:J03-U11,BGL
987,2005-07-15-23.49.42.308319,E67,INFO,generating core.<*>,generating core.4900,KERNEL,2005.07.15,R02-M0-NA-C:J16-U11,BGL
988,2005-07-17-03.57.12.463575,E67,INFO,generating core.<*>,generating core.30256,KERNEL,2005.07.17,R36-M1-NB-C:J14-U11,BGL
989,2005-07-17-03.57.31.777381,E67,INFO,generating core.<*>,generating core.64146,KERNEL,2005.07.17,R36-M1-N1-C:J08-U01,BGL
990,2005-07-17-03.58.02.994632,E67,INFO,generating core.<*>,generating core.58328,KERNEL,2005.07.17,R22-M0-N7-C:J17-U01,BGL
991,2005-07-17-03.59.22.582679,E67,INFO,generating core.<*>,generating core.20241,KERNEL,2005.07.17,R33-M1-ND-C:J10-U01,BGL
992,2005-07-17-03.59.38.285272,E67,INFO,generating core.<*>,generating core.24337,KERNEL,2005.07.17,R33-M1-N9-C:J10-U01,BGL
993,2005-07-17-03.59.57.544786,E67,INFO,generating core.<*>,generating core.21045,KERNEL,2005.07.17,R37-M1-NA-C:J12-U11,BGL
994,2005-07-17-04.00.24.540747,E67,INFO,generating core.<*>,generating core.47256,KERNEL,2005.07.17,R21-M1-N1-C:J16-U01,BGL
995,2005-07-17-04.00.39.450366,E67,INFO,generating core.<*>,generating core.45183,KERNEL,2005.07.17,R21-M1-NA-C:J05-U11,BGL
996,2005-07-17-04.00.51.583517,E67,INFO,generating core.<*>,generating core.46654,KERNEL,2005.07.17,R27-M1-NA-C:J06-U11,BGL
997,2005-07-17-04.02.30.872103,E67,INFO,generating core.<*>,generating core.21374,KERNEL,2005.07.17,R23-M0-NA-C:J09-U11,BGL
998,2005-07-17-04.03.57.280027,E67,INFO,generating core.<*>,generating core.45880,KERNEL,2005.07.17,R23-M1-NB-C:J16-U11,BGL
999,2005-07-17-04.04.17.544035,E67,INFO,generating core.<*>,generating core.20691,KERNEL,2005.07.17,R31-M1-N3-C:J05-U01,BGL
1000,2005-07-17-04.04.38.873517,E67,INFO,generating core.<*>,generating core.45943,KERNEL,2005.07.17,R33-M0-NA-C:J05-U11,BGL
1001,2005-07-17-04.06.31.496101,E67,INFO,generating core.<*>,generating core.46425,KERNEL,2005.07.17,R25-M1-NB-C:J11-U01,BGL
1002,2005-07-17-04.10.03.965790,E67,INFO,generating core.<*>,generating core.11113,KERNEL,2005.07.17,R13-M1-ND-C:J13-U11,BGL
1003,2005-07-17-04.10.08.166749,E67,INFO,generating core.<*>,generating core.5738,KERNEL,2005.07.17,R16-M1-NB-C:J07-U11,BGL
1004,2005-07-17-04.11.18.510363,E67,INFO,generating core.<*>,generating core.237,KERNEL,2005.07.17,R10-M1-N6-C:J13-U11,BGL
1005,2005-07-17-04.12.11.971953,E67,INFO,generating core.<*>,generating core.47690,KERNEL,2005.07.17,R17-M1-N9-C:J09-U01,BGL
1006,2005-07-17-04.13.08.062527,E67,INFO,generating core.<*>,generating core.58120,KERNEL,2005.07.17,R12-M0-NF-C:J16-U01,BGL
1007,2005-07-17-04.16.31.772786,E67,INFO,generating core.<*>,generating core.45167,KERNEL,2005.07.17,R11-M1-NA-C:J05-U11,BGL
1008,2005-07-17-04.17.18.609719,E67,INFO,generating core.<*>,generating core.17638,KERNEL,2005.07.17,R01-M1-N6-C:J07-U11,BGL
1009,2005-07-17-04.18.56.608263,E67,INFO,generating core.<*>,generating core.52833,KERNEL,2005.07.17,R07-M1-ND-C:J11-U11,BGL
1010,2005-07-17-04.19.21.452071,E67,INFO,generating core.<*>,generating core.56961,KERNEL,2005.07.17,R07-M1-N1-C:J10-U01,BGL
1011,2005-07-17-04.20.19.372170,E67,INFO,generating core.<*>,generating core.43008,KERNEL,2005.07.17,R01-M0-ND-C:J16-U01,BGL
1012,2005-07-17-04.21.22.640231,E67,INFO,generating core.<*>,generating core.29025,KERNEL,2005.07.17,R04-M1-NB-C:J13-U11,BGL
1013,2005-07-17-04.21.43.559173,E67,INFO,generating core.<*>,generating core.7682,KERNEL,2005.07.17,R06-M0-N9-C:J06-U01,BGL
1014,2005-07-17-04.22.13.319842,E67,INFO,generating core.<*>,generating core.14519,KERNEL,2005.07.17,R31-M0-N0-C:J04-U11,BGL
1015,2005-07-17-04.24.51.040618,E67,INFO,generating core.<*>,generating core.51421,KERNEL,2005.07.17,R21-M0-N4-C:J13-U01,BGL
1016,2005-07-17-04.26.00.533212,E67,INFO,generating core.<*>,generating core.26734,KERNEL,2005.07.17,R10-M0-NC-C:J09-U11,BGL
1017,2005-07-17-04.26.48.055689,E67,INFO,generating core.<*>,generating core.39406,KERNEL,2005.07.17,R14-M1-N0-C:J09-U11,BGL
1018,2005-07-17-04.26.52.789085,E67,INFO,generating core.<*>,generating core.30886,KERNEL,2005.07.17,R00-M1-N0-C:J08-U11,BGL
1019,2005-07-17-04.28.40.989032,E67,INFO,generating core.<*>,generating core.11916,KERNEL,2005.07.17,R17-M1-N4-C:J14-U01,BGL
1020,2005-07-18-10.16.33.614707,E67,INFO,generating core.<*>,generating core.25367,KERNEL,2005.07.18,R37-M1-NE-C:J02-U11,BGL
1021,2005-07-18-10.18.16.381095,E67,INFO,generating core.<*>,generating core.23150,KERNEL,2005.07.18,R21-M1-N2-C:J07-U01,BGL
1022,2005-07-18-10.18.29.909939,E67,INFO,generating core.<*>,generating core.31197,KERNEL,2005.07.18,R22-M0-N2-C:J12-U11,BGL
1023,2005-07-18-10.20.09.218913,E67,INFO,generating core.<*>,generating core.29207,KERNEL,2005.07.18,R30-M1-NE-C:J02-U11,BGL
1024,2005-07-18-10.21.20.444216,E67,INFO,generating core.<*>,generating core.11244,KERNEL,2005.07.18,R23-M0-N2-C:J15-U01,BGL
1025,2005-07-18-10.22.42.290042,E67,INFO,generating core.<*>,generating core.16134,KERNEL,2005.07.18,R36-M1-N8-C:J06-U01,BGL
1026,2005-07-18-10.22.43.700974,E67,INFO,generating core.<*>,generating core.14142,KERNEL,2005.07.18,R26-M0-NC-C:J07-U11,BGL
1027,2005-07-18-10.23.10.943573,E67,INFO,generating core.<*>,generating core.27997,KERNEL,2005.07.18,R27-M0-N0-C:J12-U11,BGL
1028,2005-07-18-10.23.47.339006,E67,INFO,generating core.<*>,generating core.16038,KERNEL,2005.07.18,R34-M1-N8-C:J07-U01,BGL
1029,2005-07-18-10.24.20.440509,E67,INFO,generating core.<*>,generating core.7663,KERNEL,2005.07.18,R23-M1-N0-C:J05-U01,BGL
1030,2005-07-18-15.53.26.229596,E112,FATAL,"rts: kernel terminated for reason <*>: bad message header: invalid cpu, type=<*>, cpu=<*>, index=<*>, total=<*>","rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=42315, cpu=105, index=1207960804, total=2691015",KERNEL,2005.07.18,R20-M1-N8-C:J12-U01,BGL
1031,2005-07-18-16.02.26.154455,E58,FATAL,debug wait enable.................<*>,debug wait enable.................0,KERNEL,2005.07.18,R00-M1-N5-C:J03-U11,BGL
1032,2005-07-18-18.20.53.293303,E67,INFO,generating core.<*>,generating core.176,KERNEL,2005.07.18,R02-M1-N5-C:J17-U01,BGL
1033,2005-07-20-16.01.09.861175,E4,INFO,<*> floating point alignment exceptions,8 floating point alignment exceptions,KERNEL,2005.07.20,R33-M1-N3-C:J02-U01,BGL
1034,2005-07-20-16.03.16.028154,E4,INFO,<*> floating point alignment exceptions,8 floating point alignment exceptions,KERNEL,2005.07.20,R24-M0-NB-C:J06-U11,BGL
1035,2005-07-20-16.04.42.418104,E4,INFO,<*> floating point alignment exceptions,8 floating point alignment exceptions,KERNEL,2005.07.20,R30-M1-N9-C:J14-U11,BGL
1036,2005-07-20-16.05.08.320371,E4,INFO,<*> floating point alignment exceptions,8 floating point alignment exceptions,KERNEL,2005.07.20,R35-M1-N5-C:J08-U11,BGL
1037,2005-07-20-16.07.31.195707,E4,INFO,<*> floating point alignment exceptions,8 floating point alignment exceptions,KERNEL,2005.07.20,R32-M1-N5-C:J06-U01,BGL
1038,2005-07-20-16.07.55.072864,E4,INFO,<*> floating point alignment exceptions,8 floating point alignment exceptions,KERNEL,2005.07.20,R10-M0-NF-C:J04-U01,BGL
1039,2005-07-20-16.10.38.843234,E4,INFO,<*> floating point alignment exceptions,8 floating point alignment exceptions,KERNEL,2005.07.20,R16-M0-N3-C:J11-U01,BGL
1040,2005-07-20-16.10.46.120814,E4,INFO,<*> floating point alignment exceptions,8 floating point alignment exceptions,KERNEL,2005.07.20,R00-M1-NF-C:J04-U11,BGL
1041,2005-07-20-16.11.50.364727,E4,INFO,<*> floating point alignment exceptions,8 floating point alignment exceptions,KERNEL,2005.07.20,R15-M0-N2-C:J04-U11,BGL
1042,2005-07-20-16.11.55.030054,E4,INFO,<*> floating point alignment exceptions,8 floating point alignment exceptions,KERNEL,2005.07.20,R11-M1-NB-C:J15-U11,BGL
1043,2005-07-20-16.12.16.427147,E4,INFO,<*> floating point alignment exceptions,8 floating point alignment exceptions,KERNEL,2005.07.20,R04-M1-N1-C:J12-U01,BGL
1044,2005-07-20-16.13.13.815662,E4,INFO,<*> floating point alignment exceptions,8 floating point alignment exceptions,KERNEL,2005.07.20,R02-M0-NF-C:J10-U11,BGL
1045,2005-07-20-16.14.46.720905,E4,INFO,<*> floating point alignment exceptions,8 floating point alignment exceptions,KERNEL,2005.07.20,R04-M1-NE-C:J02-U11,BGL
1046,2005-07-20-16.16.12.601313,E4,INFO,<*> floating point alignment exceptions,8 floating point alignment exceptions,KERNEL,2005.07.20,R35-M1-N4-C:J17-U01,BGL
1047,2005-07-20-16.18.13.877286,E4,INFO,<*> floating point alignment exceptions,8 floating point alignment exceptions,KERNEL,2005.07.20,R05-M1-NC-C:J14-U11,BGL
